Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement
2020/9/15,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,0,TRUE
2020/9/14,13039,Gouda,108721,446220,2808ND,VR16,Hollands-Midden,1,207,TRUE
2020/9/15,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,0,TRUE
2020/9/14,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,2870421",40,TRUE
2020/9/14,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,7129579",40,TRUE
2020/9/14,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,98,TRUE
2020/9/14,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,695,TRUE
2020/9/15,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE
2020/9/14,17062,Heenvliet,76600,431700,3218LE,VR17,Rotterdam-Rijnmond,1,184,TRUE
2020/9/15,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,60,TRUE
2020/9/15,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,217,TRUE
2020/9/15,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,384,TRUE
2020/9/15,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,59,TRUE
2020/9/15,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,43,TRUE
2020/9/14,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",185,TRUE
2020/9/14,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",185,TRUE
2020/9/15,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,96,TRUE
2020/9/14,9043,Lienden,165015,440964,4033CS,VR08,Gelderland-Zuid,1,241,TRUE
2020/9/15,30016,Heugem,178114,314163,6247EN,VR24,Limburg-Zuid,1,26,TRUE
2020/9/14,9042,Millingen aan de Rijn,198791,430874,6579JC,VR08,Gelderland-Zuid,1,78,TRUE
2020/9/14,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,178,TRUE
2020/9/14,9024,Nijmegen,183502,429077,6551DK,VR08,Gelderland-Zuid,1,816,TRUE
2020/9/15,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,0,TRUE
2020/9/14,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,173,TRUE
2020/9/14,13048,Waddinxveen Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,846,TRUE
2020/9/14,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,494,TRUE
2020/9/14,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,58,TRUE
2020/9/15,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,168,TRUE
2020/9/15,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,0,TRUE
2020/9/15,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,44,TRUE
2020/9/15,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,65,TRUE
2020/9/15,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,121,TRUE
2020/9/14,27006,Soerendonk,169275,369189,6027RC,VR22,Brabant-Zuidoost,1,0,TRUE
2020/9/14,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,816,TRUE
2020/9/14,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",281,TRUE
2020/9/14,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",281,TRUE
2020/9/15,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,18,TRUE
2020/9/15,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,71,TRUE
2020/9/15,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,225,TRUE
2020/9/15,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,208,TRUE
2020/9/15,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,99,TRUE
2020/9/15,3023,Tweede Exloermond,260088,548924,7571BM,VR03,Drenthe,1,0,TRUE
2020/9/14,9015,Valburg,182136,435694,6675BM,VR07,Gelderland-Midden,1,325,TRUE
2020/9/15,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,0,TRUE
2020/9/14,13003,Velsen,105573,497099,1981LE,VR12,Kennemerland,1,0,TRUE
2020/9/14,17029,Vianen,135182,445641,4131KA,VR09,Utrecht,1,78,TRUE
2020/9/15,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,0,TRUE
2020/9/15,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,91,TRUE
2020/9/15,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,311,TRUE
2020/9/14,14002,Woerden,118500,455400,3449HJ,VR16,Hollands-Midden,"0,110441357",7634,TRUE
2020/9/14,14002,Woerden,118500,455400,3449HJ,VR09,Utrecht,"0,889558643",7634,TRUE
2020/9/15,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,131,TRUE
2020/9/15,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,306,TRUE
2020/9/14,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,144,TRUE
2020/9/14,13044,Zwaanshoek,101777,479776,2136LR,VR13,Amsterdam-Amstelland,"0,167393501",258,TRUE
2020/9/14,13044,Zwaanshoek,101777,479776,2136LR,VR16,Hollands-Midden,"0,12787853",258,TRUE
2020/9/14,13044,Zwaanshoek,101777,479776,2136LR,VR12,Kennemerland,"0,704727969",258,TRUE
2020/9/14,13005,Zwanenburg,110897,486164,1161GG,VR12,Kennemerland,1,159,TRUE
2020/9/14,17078,Zwijndrecht,99372,425252,3336LM,VR18,Zuid-Holland-Zuid,1,470,TRUE
2020/9/15,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,33,TRUE
2020/9/15,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,44,TRUE
2020/9/14,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,89,TRUE
2020/9/14,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,0,TRUE
2020/9/14,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,376,TRUE
2020/9/14,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,152,TRUE
2020/9/16,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,41,TRUE
2020/9/16,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,293,TRUE
2020/9/15,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,657,TRUE
2020/9/15,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,71,TRUE
2020/9/16,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,39,TRUE
2020/9/15,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,315,TRUE
2020/9/15,27004,Boxtel,150900,402200,5283SC,VR21,Brabant-Noord,1,188,TRUE
2020/9/15,25019,Chaam,117900,391600,4861TA,VR20,Midden- en West-Brabant,1,0,TRUE
2020/9/15,10012,De Meern,128630,455740,3454HE,VR09,Utrecht,1,321,TRUE
2020/9/16,12019,Stolpen,111100,535800,1751DA,VR10,Noord-Holland-Noord,1,0,TRUE
2020/9/16,7018,Dinxperlo,229680,430250,7091HB,VR06,Noord- en Oost-Gelderland,1,0,TRUE
2020/9/15,17061,Dokhaven,91503,434572,3087EH,VR17,Rotterdam-Rijnmond,1,1045,TRUE
2020/9/15,9039,Dreumel,158613,426637,6621KX,VR08,Gelderland-Zuid,1,312,TRUE
2020/9/15,9027,Druten,169058,433793,6651BP,VR08,Gelderland-Zuid,1,459,TRUE
2020/9/16,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,32,TRUE
2020/9/16,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,233,TRUE
2020/9/15,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879",115,TRUE
2020/9/15,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763",115,TRUE
2020/9/15,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,490675358",115,TRUE
2020/9/15,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,193,TRUE
2020/9/16,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,208,TRUE
2020/9/16,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,258,TRUE
2020/9/16,4022,Holten,225030,473360,7451NG,VR04,IJsselland,"0,265811389",0,TRUE
2020/9/16,4022,Holten,225030,473360,7451NG,VR05,Twente,"0,734188611",0,TRUE
2020/9/16,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,385,TRUE
2020/9/15,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027",359,TRUE
2020/9/15,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972973",359,TRUE
2020/9/15,16010,Kralingseveer,96837,435900,2909LM,VR17,Rotterdam-Rijnmond,1,323,TRUE
2020/9/16,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,322,TRUE
2020/9/15,10038,Lopik,125557,442432,3411ML,VR16,Hollands-Midden,1,427,TRUE
2020/9/15,5015,Losser,266098,475953,7581PB,VR05,Twente,1,154,TRUE
2020/9/16,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,244,TRUE
2020/9/16,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,117,TRUE
2020/9/16,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,196,TRUE
2020/9/15,10024,Montfoort,124219,450515,3417XK,VR09,Utrecht,1,1065,TRUE
2020/9/16,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482385",163,TRUE
2020/9/16,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,091517615",163,TRUE
2020/9/16,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,277,TRUE
2020/9/15,13023,Noordwijk,90748,470767,2201AH,VR16,Hollands-Midden,1,444,TRUE
2020/9/16,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727776",98,TRUE
2020/9/16,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224",98,TRUE
2020/9/15,10032,Oudewater,118424,448016,3421GK,VR09,Utrecht,1,393,TRUE
2020/9/15,9020,Overasselt,183549,418860,6611LA,VR08,Gelderland-Zuid,1,214,TRUE
2020/9/16,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,398,TRUE
2020/9/16,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,216,TRUE
2020/9/15,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,386,TRUE
2020/9/15,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,126,TRUE
2020/9/15,13012,Haarlem Schalkwijk,106080,487038,2035RB,VR12,Kennemerland,1,0,TRUE
2020/9/16,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,72,TRUE
2020/9/16,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,339,TRUE
2020/9/16,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",67,TRUE
2020/9/16,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",67,TRUE
2020/9/15,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,377,TRUE
2020/9/16,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,0,TRUE
2020/9/16,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,307,TRUE
2020/9/16,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,144,TRUE
2020/9/16,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,112,TRUE
2020/9/15,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,141,TRUE
2020/9/16,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,103,TRUE
2020/9/15,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,58,TRUE
2020/9/16,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,952,TRUE
2020/9/16,12018,Wieringen,131100,549100,1779GX,VR10,Noord-Holland-Noord,1,200,TRUE
2020/9/16,12025,Wieringermeer,130400,538700,1775SB,VR10,Noord-Holland-Noord,1,47,TRUE
2020/9/16,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,33,TRUE
2020/9/16,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268",205,TRUE
2020/9/16,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014732",205,TRUE
2020/9/16,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,66,TRUE
2020/9/16,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,96571788",108,TRUE
2020/9/16,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,03428212",108,TRUE
2020/9/16,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,23,TRUE
2020/9/16,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,875,TRUE
2020/9/16,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,218,TRUE
2020/9/17,12006,Alkmaar,110983,517113,1817ET,VR10,Noord-Holland-Noord,1,562,TRUE
2020/9/16,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,434,TRUE
2020/9/15,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",362,TRUE
2020/9/15,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",362,TRUE
2020/9/16,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,956,TRUE
2020/9/16,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,89,TRUE
2020/9/17,12014,Beemster,123000,503600,1461GD,VR10,Noord-Holland-Noord,"0,064137151",514,TRUE
2020/9/17,12014,Beemster,123000,503600,1461GD,VR11,Zaanstreek-Waterland,"0,935862849",514,TRUE
2020/9/16,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,55,TRUE
2020/9/16,17002,Bergambacht,113800,439300,2861CD,VR16,Hollands-Midden,1,55,TRUE
2020/9/16,17068,Berkenwoude,108000,438000,2825AB,VR16,Hollands-Midden,1,327,TRUE
2020/9/17,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",395,TRUE
2020/9/17,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",395,TRUE
2020/9/17,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",395,TRUE
2020/9/16,10031,Breukelen,128100,464100,3621MX,VR09,Utrecht,1,5860,TRUE
2020/9/16,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,213,TRUE
2020/9/16,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,377,TRUE
2020/9/17,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",774,TRUE
2020/9/17,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",774,TRUE
2020/9/16,17053,De Groote Zaag,100600,434600,2931LD,VR16,Hollands-Midden,"0,405761818",106,TRUE
2020/9/16,17053,De Groote Zaag,100600,434600,2931LD,VR17,Rotterdam-Rijnmond,"0,594238182",106,TRUE
2020/9/17,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,260,TRUE
2020/9/17,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,142,TRUE
2020/9/17,12023,Den Helder,115228,547921,1786PS,VR10,Noord-Holland-Noord,1,206,TRUE
2020/9/16,25028,Dinteloord,84000,407500,4671TH,VR20,Midden- en West-Brabant,1,228,TRUE
2020/9/16,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,528,TRUE
2020/9/16,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,408,TRUE
2020/9/17,12013,Geestmerambacht,111056,523200,1749CL,VR10,Noord-Holland-Noord,1,273,TRUE
2020/9/16,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,380,TRUE
2020/9/16,17067,Haastrecht,113600,446200,2851AW,VR16,Hollands-Midden,1,810,TRUE
2020/9/16,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,348,TRUE
2020/9/17,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,44,TRUE
2020/9/17,12001,Heiloo,109900,512100,1851LR,VR10,Noord-Holland-Noord,1,547,TRUE
2020/9/17,17041,Hellevoetsluis,71521,428945,3225LN,VR17,Rotterdam-Rijnmond,"0,967940027",577,TRUE
2020/9/17,17041,Hellevoetsluis,71521,428945,3225LN,VR18,Zuid-Holland-Zuid,"0,032059973",577,TRUE
2020/9/17,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,209,TRUE
2020/9/17,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,293,TRUE
2020/9/17,12016,Katwoude,130800,499500,1145PW,VR11,Zaanstreek-Waterland,1,479,TRUE
2020/9/16,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,789,TRUE
2020/9/16,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,0,TRUE
2020/9/16,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,377,TRUE
2020/9/17,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,706,TRUE
2020/9/17,10037,Loenen,129000,470700,3634BA,VR09,Utrecht,1,397,TRUE
2020/9/17,15004,Nieuwe Waterweg,70200,442700,3151XE,VR15,Haaglanden,"0,841309046",978,TRUE
2020/9/17,15004,Nieuwe Waterweg,70200,442700,3151XE,VR17,Rotterdam-Rijnmond,"0,158690954",978,TRUE
2020/9/16,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,0,TRUE
2020/9/16,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,1256,TRUE
2020/9/16,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,806,TRUE
2020/9/16,25008,Ossendrecht,80900,378500,4641JM,VR20,Midden- en West-Brabant,1,53,TRUE
2020/9/16,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,1589,TRUE
2020/9/16,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,0,TRUE
2020/9/16,25012,Putte,85400,375600,4645GZ,VR20,Midden- en West-Brabant,1,208,TRUE
2020/9/16,10035,Rhenen,164900,442800,3911TZ,VR09,Utrecht,1,361,TRUE
2020/9/17,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,115,TRUE
2020/9/16,17005,Stolwijk,112400,443700,2821SH,VR16,Hollands-Midden,1,98,TRUE
2020/9/16,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,451,TRUE
2020/9/16,9025,Tiel,158131,436516,4004KG,VR08,Gelderland-Zuid,1,416,TRUE
2020/9/17,11006,Uithoorn,117073,472559,1422AJ,VR13,Amsterdam-Amstelland,1,261,TRUE
2020/9/17,12021,Wervershoof,137975,527101,1693HC,VR10,Noord-Holland-Noord,1,353,TRUE
2020/9/16,10029,Wijk Bij Duurstede,149593,442642,3961MT,VR09,Utrecht,1,168,TRUE
2020/9/16,25029,Willemstad,90600,411500,4797SC,VR20,Midden- en West-Brabant,1,689,TRUE
2020/9/17,12010,Zaandam-Oost,119024,493720,1504NX,VR11,Zaanstreek-Waterland,1,1054,TRUE
2020/9/16,9041,Zaltbommel,146704,425192,5301KN,VR08,Gelderland-Zuid,1,291,TRUE
2020/9/17,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,0,TRUE
2020/9/17,4016,Ommen,224213,504747,7731RJ,VR04,IJsselland,1,522,TRUE
2020/9/17,4028,Dedemsvaart,228600,514200,7701PG,VR04,IJsselland,1,0,TRUE
2020/9/16,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,0,TRUE
2020/9/16,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,563,TRUE
2020/9/16,5018,Ootmarsum,259958,492709,7637PG,VR05,Twente,1,188,TRUE
2020/9/16,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,438,TRUE
2020/9/16,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,88,TRUE
2020/9/16,5011,Denekamp,267103,489800,7591NK,VR05,Twente,1,0,TRUE
2020/9/16,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,037550549",0,TRUE
2020/9/16,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451",0,TRUE
2020/9/6,17075,Ooltgensplaat,83750,409858,3257LW,VR17,Rotterdam-Rijnmond,1,0,TRUE
2020/9/8,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,0,TRUE
2020/9/7,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,0,TRUE
2020/9/14,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,0,TRUE
2020/9/15,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,538,TRUE
2020/9/15,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,190,TRUE
2020/9/15,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,0,TRUE
2020/9/15,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,257,TRUE
2020/9/15,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,0,TRUE
2020/9/16,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,234,TRUE
2020/9/16,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,90,TRUE
2020/9/16,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,414,TRUE
2020/9/16,1026,Hoogezand,247700,576900,9611CE,VR01,Groningen,1,0,TRUE
2020/9/17,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,47,TRUE
2020/9/17,25017,Nieuwveer,107848,404705,4823ZJ,VR20,Midden- en West-Brabant,1,213,TRUE
2020/9/17,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,86,TRUE
2020/9/17,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,324,TRUE
2020/9/18,6005,Almere,145400,490200,1332AG,VR25,Flevoland,1,1012,TRUE
2020/9/18,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,83,TRUE
2020/9/18,3030,Eelde,236400,572000,9761TD,VR03,Drenthe,1,347,TRUE
2020/9/18,8009,Elburg,185364,496800,8081HH,VR06,Noord- en Oost-Gelderland,1,211,TRUE
2020/9/18,8017,Epe,196608,484240,8161PH,VR06,Noord- en Oost-Gelderland,1,387,TRUE
2020/9/18,8011,Harderwijk,171615,485571,3846AV,VR07,Gelderland-Midden,"0,088236664",448,TRUE
2020/9/18,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763336",448,TRUE
2020/9/18,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,101,TRUE
2020/9/18,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,419,TRUE
2020/9/18,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,653,TRUE
2020/9/18,8025,Terwolde,205300,475000,7396NB,VR06,Noord- en Oost-Gelderland,1,102,TRUE
2020/9/18,1011,Uithuizermeeden,244865,603300,9982EM,VR01,Groningen,1,62,TRUE
2020/9/18,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,527,TRUE
2020/9/18,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,76,TRUE
2020/9/18,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,3052,TRUE
2020/9/18,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,96571788",112,TRUE
2020/9/18,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,03428212",112,TRUE
2020/9/18,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,29,TRUE
2020/9/18,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,164,TRUE
2020/9/18,5020,Almelo-Sumpel,239299,484446,7609BZ,VR05,Twente,1,262,TRUE
2020/9/18,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,281,TRUE
2020/9/18,13004,Heemstede,103942,484268,2102LS,VR12,Kennemerland,1,228,TRUE
2020/9/18,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",155,TRUE
2020/9/18,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",155,TRUE
2020/9/18,13034,Lisse,98792,473411,2162CN,VR16,Hollands-Midden,1,428,TRUE
2020/9/18,13038,Nieuwveen,112426,466225,2441LB,VR16,Hollands-Midden,1,142,TRUE
2020/9/18,13047,Nieuwe Wetering,101950,469745,2376BE,VR16,Hollands-Midden,1,56,TRUE
2020/9/18,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,370,TRUE
2020/9/18,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,249,TRUE
2020/9/18,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,1004,TRUE
2020/9/18,8022,Apeldoorn,194895,472607,7317AX,VR06,Noord- en Oost-Gelderland,1,391,TRUE
2020/9/19,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,0,TRUE
2020/9/19,22013,Breskens,29600,378900,4511PR,VR19,Zeeland,1,0,TRUE
2020/9/19,24001,Hulst,63500,366400,4567PJ,VR19,Zeeland,1,0,TRUE
2020/9/19,24002,Kloosterzande,60106,377203,4587LH,VR19,Zeeland,1,211,TRUE
2020/9/19,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678",281,TRUE
2020/9/19,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265322",281,TRUE
2020/9/19,22012,Oostburg,23604,373884,4501PK,VR19,Zeeland,1,793,TRUE
2020/9/19,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,0,TRUE
2020/9/19,22008,Retranchement,15236,376894,4525ND,VR19,Zeeland,1,155,TRUE
2020/9/19,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,0,TRUE
2020/9/19,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,614,TRUE
2020/9/19,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,0,TRUE
2020/9/19,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,0,TRUE
2020/9/19,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,28,TRUE
